post_id,topic,topic_label,language,language_name,text
ai_copyright_theft_023,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Design agencies pitching 'AI-accelerated' decks built on stolen moodboards. Clients deserve transparency."
ai_copyright_theft_023,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Agencias de diseño lanzan decks 'acelerados por IA' construidos a partir de moodboards robados. Los clientes merecen transparencia."
ai_copyright_theft_023,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"تقدم وكالات التصميم تشكيلات ""متسارعة بالذكاء الاصطناعي"" مبنية على لوحات مزاجية مسروقة. العملاء يستحقون الشفافية."
ai_copyright_theft_023,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"设计机构推销基于被盗情绪板构建的“人工智能加速”套牌。客户应该享有透明度。"
ai_copyright_theft_024,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"If training data is the new oil, then unpaid creators are the unpaid oilfield workers. That has to change."
ai_copyright_theft_024,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Si los datos de capacitación son el nuevo petróleo, entonces los creadores no remunerados son los trabajadores no remunerados de los yacimientos petrolíferos. Eso tiene que cambiar."
ai_copyright_theft_024,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"إذا كانت بيانات التدريب هي النفط الجديد، فإن المبدعين غير مدفوعي الأجر هم عمال حقول النفط غير مدفوعي الأجر. هذا يجب أن يتغير."
ai_copyright_theft_024,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"如果训练数据是新石油，那么无薪创造者就是无薪油田工人。这必须改变。"
ai_copyright_theft_025,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"My comic panels showed up in a dataset dump. No license, no email, no revenue share. Just extraction."
ai_copyright_theft_025,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Mis paneles de cómics aparecieron en un volcado de datos. Sin licencia, sin correo electrónico, sin reparto de ingresos. Sólo extracción."
ai_copyright_theft_025,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"ظهرت لوحاتي المصورة في تفريغ مجموعة البيانات. لا يوجد ترخيص ولا بريد إلكتروني ولا مشاركة في الإيرادات. مجرد استخراج."
ai_copyright_theft_025,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我的漫画面板出现在数据集转储中。没有许可证，没有电子邮件，没有收入分成。只是提取。"
ai_copyright_theft_026,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Synthetic 'authors' flooding ebook stores with AI sludge. Discoverability for real writers collapses."
ai_copyright_theft_026,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"""Autores"" sintéticos inundan las tiendas de libros electrónicos con lodo de IA. La capacidad de descubrimiento para los escritores reales colapsa."
ai_copyright_theft_026,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"""المؤلفون"" الاصطناعيون يغمرون متاجر الكتب الإلكترونية بحمأة الذكاء الاصطناعي تنهار إمكانية الاكتشاف بالنسبة للكتاب الحقيقيين."
ai_copyright_theft_026,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"合成“作者”用人工智能污泥淹没了电子书商店。真正作家的可发现性崩溃了。"
ai_copyright_theft_027,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Fashion designers seeing AI knockoffs of unreleased sketches after studio leaks. IP law is lagging hard."
ai_copyright_theft_027,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los diseñadores de moda ven imitaciones de IA de bocetos inéditos después de filtraciones de estudio. La ley de propiedad intelectual está muy retrasada."
ai_copyright_theft_027,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"مصممو الأزياء يرون نسخًا مقلدة من الرسومات التي لم يتم إصدارها بعد تسريبات في الاستوديو. قانون الملكية الفكرية يتخلف بشدة."
ai_copyright_theft_027,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"工作室泄密后，时装设计师看到了未发布草图的人工智能仿制品。知识产权法严重滞后。"
ai_copyright_theft_028,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Open-source models trained on pirated books aren't 'open' — they're laundering copyrighted text."
ai_copyright_theft_028,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los modelos de código abierto entrenados en libros pirateados no son ""abiertos"": están blanqueando textos protegidos por derechos de autor."
ai_copyright_theft_028,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"النماذج مفتوحة المصدر المدربة على الكتب المقرصنة ليست ""مفتوحة"" - فهي تقوم بغسل النصوص المحمية بحقوق الطبع والنشر."
ai_copyright_theft_028,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"在盗版书籍上训练的开源模型并不是“开放的”——它们是在洗钱受版权保护的文本。"
ai_copyright_theft_029,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"I support AI tools that license datasets fairly. I oppose tools that treat culture as an all-you-can-eat buffet."
ai_copyright_theft_029,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Apoyo las herramientas de inteligencia artificial que otorgan licencias justas a conjuntos de datos. Me opongo a las herramientas que tratan la cultura como un buffet de todo lo que puedas comer."
ai_copyright_theft_029,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"أنا أدعم أدوات الذكاء الاصطناعي التي ترخص مجموعات البيانات بشكل عادل. أنا أعارض الأدوات التي تتعامل مع الثقافة باعتبارها بوفيه مفتوح يشمل كل ما يمكنك تناوله."
ai_copyright_theft_029,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我支持公平许可数据集的人工智能工具。我反对将文化视为自助餐的工具。"
ai_copyright_theft_030,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Prompt markets selling 'exact artist style' packs should be sued into oblivion."
ai_copyright_theft_030,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los mercados rápidos que venden paquetes de 'estilo de artista exacto' deberían ser demandados hasta el olvido."
ai_copyright_theft_030,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يجب مقاضاة الأسواق السريعة التي تبيع حزم ""أسلوب الفنان الدقيق"" في غياهب النسيان."
ai_copyright_theft_030,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"销售“精确艺术家风格”包的即时市场应该被起诉并被遗忘。"
ai_copyright_theft_031,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Journalists finding their paywalled reporting inside chatbot answers with zero outbound links. Theft with a UI."
ai_copyright_theft_031,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los periodistas que encuentran sus informes de pago dentro del chatbot responden sin enlaces salientes. Robo con una UI."
ai_copyright_theft_031,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يعثر الصحفيون على تقاريرهم المحمية بنظام حظر الاشتراك غير المدفوع داخل إجابات برامج الدردشة بدون أي روابط خارجية. السرقة باستخدام واجهة المستخدم."
ai_copyright_theft_031,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"记者发现聊天机器人内的付费报道的出站链接为零。通过 UI 进行盗窃。"
ai_copyright_theft_032,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Children's book illustrators undercut by same-day AI picture books. Quality aside, the labor theft is real."
ai_copyright_theft_032,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los ilustradores de libros infantiles son menoscabados por los libros ilustrados de IA del mismo día. Dejando a un lado la calidad, el robo de mano de obra es real."
ai_copyright_theft_032,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"رسامو كتب الأطفال يقتطعون من كتب مصورة تعمل بالذكاء الاصطناعي في نفس اليوم. وبغض النظر عن الجودة، فإن سرقة العمالة حقيقية."
ai_copyright_theft_032,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"当日人工智能图画书削弱了儿童图书插画师的地位。撇开质量不谈，劳动力盗窃是真实存在的。"
ai_copyright_theft_033,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Collective licensing could work — if platforms admit they need it instead of hiding behind 'publicly available'."
ai_copyright_theft_033,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Las licencias colectivas podrían funcionar, si las plataformas admiten que las necesitan en lugar de esconderse detrás de ""disponibles públicamente""."
ai_copyright_theft_033,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يمكن للترخيص الجماعي أن ينجح، إذا اعترفت المنصات بحاجتها إليه بدلًا من الاختباء وراء عبارة ""متاحة للعامة""."
ai_copyright_theft_033,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"集体许可可能会起作用——如果平台承认他们需要它而不是隐藏在“公开可用”背后。"
ai_copyright_theft_034,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"My Patreon exclusives were scraped from a leak. Generators don't care about paywalls or trust."
ai_copyright_theft_034,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Mis exclusivas de Patreon fueron eliminadas de una filtración. A los generadores no les importan los muros de pago ni la confianza."
ai_copyright_theft_034,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"تم حذف مقتنياتي الحصرية على Patreon من تسرب. لا يهتم المولدون بنظام حظر الاشتراك غير المدفوع أو الثقة."
ai_copyright_theft_034,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我的 Patreon 独家内容因泄露而被删除。生成器不关心付费墙或信任。"
ai_copyright_theft_035,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Calling artists Luddites for wanting payment is a tactic. We use tools; we refuse unpaid appropriation."
ai_copyright_theft_035,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Llamar luditas a los artistas por querer recibir un pago es una táctica. Usamos herramientas; rechazamos la apropiación impaga."
ai_copyright_theft_035,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يعد استدعاء الفنانين Luddites لرغبتهم في الدفع بمثابة تكتيك. نحن نستخدم الأدوات؛ نحن نرفض الاعتمادات غير المدفوعة."
ai_copyright_theft_035,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"称艺术家索要报酬是勒德分子是一种策略。我们使用工具；我们拒绝未付的拨款。"
ai_copyright_theft_036,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Film concept art leaks into training sets before the movie releases. Spoilers and IP theft in one package."
ai_copyright_theft_036,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"El arte conceptual de la película se filtra en los sets de entrenamiento antes del estreno de la película. Spoilers y robo de propiedad intelectual en un solo paquete."
ai_copyright_theft_036,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يتسرب فن مفهوم الفيلم إلى مجموعات التدريب قبل إصدار الفيلم. المفسدين وسرقة الملكية الفكرية في حزمة واحدة."
ai_copyright_theft_036,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"电影概念艺术在电影上映前渗入训练集。剧透和知识产权盗窃合二为一。"
ai_copyright_theft_037,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Academic publishers quietly selling corpora to AI companies while authors see none of the upside."
ai_copyright_theft_037,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los editores académicos venden silenciosamente corpus a empresas de inteligencia artificial, mientras que los autores no ven nada positivo."
ai_copyright_theft_037,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يقوم الناشرون الأكاديميون ببيع مجموعات بحثية بهدوء إلى شركات الذكاء الاصطناعي، في حين لا يرى المؤلفون أي جانب إيجابي."
ai_copyright_theft_037,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"学术出版商悄悄地将语料库出售给人工智能公司，而作者却看不到任何好处。"
ai_copyright_theft_038,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"I can spot my linework in 'original' NFT drops. Blockchain doesn't clean dirty training data."
ai_copyright_theft_038,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Puedo detectar mis líneas en lanzamientos de NFT ""originales"". Blockchain no limpia los datos de entrenamiento sucios."
ai_copyright_theft_038,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يمكنني اكتشاف خط العمل الخاص بي في قطرات NFT ""الأصلية"". لا تقوم Blockchain بتنظيف بيانات التدريب القذرة."
ai_copyright_theft_038,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我可以在“原始”NFT 滴中发现我的线条。区块链不会清理肮脏的训练数据。"
ai_copyright_theft_039,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Songwriters: your melodies are being statistically averaged into royalty-free sludge. Fight for mechanicals."
ai_copyright_theft_039,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Compositores: sus melodías se promedian estadísticamente y se convierten en un lodo libre de regalías. Lucha por la mecánica."
ai_copyright_theft_039,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"مؤلفو الأغاني: يتم حساب متوسط ​​ألحانك إحصائيًا وتحويلها إلى حمأة خالية من حقوق الملكية. الكفاح من أجل الميكانيكا."
ai_copyright_theft_039,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"歌曲作者：你的旋律被统计平均成免版税的污泥。为机械而战。"
ai_copyright_theft_040,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Translation rights matter too. AI translating my novel without a deal still violates my copyright."
ai_copyright_theft_040,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los derechos de traducción también importan. La traducción automática de mi novela sin acuerdo sigue violando mis derechos de autor."
ai_copyright_theft_040,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"حقوق الترجمة مهمة أيضًا. ترجمة الذكاء الاصطناعي لروايتي دون صفقة لا تزال تنتهك حقوق الطبع والنشر الخاصة بي."
ai_copyright_theft_040,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"翻译权也很重要。人工智能在没有达成协议的情况下翻译我的小说仍然侵犯了我的版权。"
ai_copyright_theft_041,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Studios using AI to replace background artists after training on those same artists' years of work. Cruel."
ai_copyright_theft_041,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Estudios que utilizan IA para reemplazar a los artistas de fondo después de capacitarse sobre los años de trabajo de esos mismos artistas. Cruel."
ai_copyright_theft_041,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"استوديوهات تستخدم الذكاء الاصطناعي لتحل محل فناني الخلفية بعد التدريب على سنوات عمل هؤلاء الفنانين أنفسهم. فظ."
ai_copyright_theft_041,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"在对这些艺术家多年的工作进行培训后，工作室使用人工智能来替换背景艺术家。残忍的。"
ai_copyright_theft_042,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"We need provenance standards: every generative output should disclose training sources when feasible."
ai_copyright_theft_042,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Necesitamos estándares de procedencia: cada resultado generativo debe revelar las fuentes de capacitación cuando sea posible."
ai_copyright_theft_042,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"نحن بحاجة إلى معايير المصدر: كل مخرجات إنتاجية يجب أن تكشف عن مصادر التدريب عندما يكون ذلك ممكنًا."
ai_copyright_theft_042,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我们需要出处标准：每个生成输出都应在可行的情况下公开培训来源。"
ai_copyright_theft_043,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Creative unions organizing around AI consent are the only reason some platforms even mention compensation."
ai_copyright_theft_043,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los sindicatos creativos que se organizan en torno al consentimiento de la IA son la única razón por la que algunas plataformas incluso mencionan la compensación."
ai_copyright_theft_043,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"إن النقابات الإبداعية التي تنظم حول موافقة الذكاء الاصطناعي هي السبب الوحيد الذي يجعل بعض المنصات تذكر التعويضات."
ai_copyright_theft_043,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"围绕人工智能同意组织的创意联盟是一些平台甚至提到补偿的唯一原因。"
ai_copyright_theft_044,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"'Publicly scraped' is not a moral license. Public park ≠ free to bulldoze for a data center."
ai_copyright_theft_044,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"""Eliminar públicamente"" no es una licencia moral. Parque público ≠ gratuito para demoler para un centro de datos."
ai_copyright_theft_044,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"""كشط علنا"" ليس ترخيصا أخلاقيا. حديقة عامة ≠ مجانية للجرافات لمركز البيانات."
ai_copyright_theft_044,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"“公开刮擦”并不是道德许可。公共公园≠可以随意推平数据中心。"
ai_copyright_theft_045,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"My workshop slides ended up in a commercial coding-model corpus. Teaching materials aren't free training fuel."
ai_copyright_theft_045,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Las diapositivas de mi taller terminaron en un corpus de modelo de codificación comercial. Los materiales didácticos no son combustible gratuito para la formación."
ai_copyright_theft_045,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"انتهت شرائح ورشة العمل الخاصة بي إلى مجموعة من نماذج البرمجة التجارية. المواد التعليمية ليست وقودًا مجانيًا للتدريب."
ai_copyright_theft_045,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"我的研讨会幻灯片最终出现在商业编码模型语料库中。教材并不是免费的培训燃料。"
ai_copyright_theft_046,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Indie game pixel artists seeing asset packs that clone their palettes and animations. Death by a thousand gens."
ai_copyright_theft_046,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Artistas de píxeles de juegos independientes ven paquetes de recursos que clonan sus paletas y animaciones. Muerte por mil gens."
ai_copyright_theft_046,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يرى فنانو بكسل الألعاب المستقلة حزم الأصول التي تستنسخ لوحاتهم ورسومهم المتحركة. الموت بألف عشيرة."
ai_copyright_theft_046,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"独立游戏像素艺术家看到克隆他们的调色板和动画的资源包。千氏之死。"
ai_copyright_theft_047,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Until models can prove clean data lineage, I assume every 'free' generator is built on unpaid labor."
ai_copyright_theft_047,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Hasta que los modelos puedan demostrar que el linaje de datos es limpio, asumo que cada generador ""gratuito"" se basa en mano de obra no remunerada."
ai_copyright_theft_047,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"وإلى أن تتمكن النماذج من إثبات نسب البيانات النظيف، أفترض أن كل مولد ""مجاني"" مبني على عمالة غير مدفوعة الأجر."
ai_copyright_theft_047,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"在模型能够证明干净的数据谱系之前，我假设每个“免费”发电机都是建立在无偿劳动的基础上的。"
ai_copyright_theft_048,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Editors cutting human cover artists because AI is 'good enough'. Good enough built on whose portfolios?"
ai_copyright_theft_048,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Los editores eliminan a los artistas de portada humanos porque la IA es ""suficientemente buena"". ¿Lo suficientemente bueno basado en las carteras de quién?"
ai_copyright_theft_048,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"يقوم المحررون بقطع فناني الغلاف البشري لأن الذكاء الاصطناعي ""جيد بما فيه الكفاية"". جيدة بما فيه الكفاية بنيت على محافظ من؟"
ai_copyright_theft_048,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"编辑们裁掉了人类封面艺术家，因为人工智能“足够好”。足够好建立在谁的投资组合之上？"
ai_copyright_theft_049,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"Copyright maximalism isn't the goal — consent, credit, and compensation are. AI broke all three."
ai_copyright_theft_049,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"El maximalismo de los derechos de autor no es el objetivo: el consentimiento, el crédito y la compensación sí lo son. La IA rompió los tres."
ai_copyright_theft_049,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"إن تعظيم حقوق الطبع والنشر ليس هو الهدف، بل الهدف هو الموافقة والائتمان والتعويض. لقد كسر الذكاء الاصطناعي الثلاثة."
ai_copyright_theft_049,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"版权最大化主义不是目标——同意、信用和补偿才是。人工智能打破了这三者。"
ai_copyright_theft_050,ai_copyright_theft,"AI theft of artistic and authors' copyrights",en,English,"If your demo needs 'in the style of living artist X', you already know you're crossing an ethical line."
ai_copyright_theft_050,ai_copyright_theft,"AI theft of artistic and authors' copyrights",es,Spanish,"Si tu demostración necesita ""al estilo del artista vivo X"", ya sabes que estás cruzando una línea ética."
ai_copyright_theft_050,ai_copyright_theft,"AI theft of artistic and authors' copyrights",ar,Arabic,"إذا كان العرض التوضيحي الخاص بك يحتاج إلى ""أسلوب الفنان الحي X""، فأنت تعلم بالفعل أنك تتجاوز الخط الأخلاقي."
ai_copyright_theft_050,ai_copyright_theft,"AI theft of artistic and authors' copyrights",zh,Chinese (Simplified),"如果您的演示需要“采用当代艺术家 X 的风格”，那么您就已经知道自己正在跨越道德底线。"
ai_mass_surveillance_001,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Cities deploying real-time facial recognition on every corner. Dissent becomes a searchable database."
ai_mass_surveillance_001,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Ciudades que implementan reconocimiento facial en tiempo real en cada esquina. La disidencia se convierte en una base de datos con capacidad de búsqueda."
ai_mass_surveillance_001,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"المدن تنشر تقنية التعرف على الوجه في الوقت الفعلي في كل زاوية. المعارضة تصبح قاعدة بيانات قابلة للبحث."
ai_mass_surveillance_001,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"城市的每个角落都部署了实时面部识别。异议成为可搜索的数据库。"
ai_mass_surveillance_002,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Predictive policing models recycle historical bias and call it objective risk scoring. Communities notice."
ai_mass_surveillance_002,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los modelos policiales predictivos reciclan el sesgo histórico y lo llaman puntuación de riesgo objetiva. Aviso de las comunidades."
ai_mass_surveillance_002,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تعمل نماذج الشرطة التنبؤية على إعادة تدوير التحيز التاريخي وتسميته تسجيل المخاطر الموضوعي. إشعار المجتمعات."
ai_mass_surveillance_002,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"预测性警务模型回收了历史偏差，并将其称为客观风险评分。社区通知。"
ai_mass_surveillance_003,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Your smart doorbell footage is feeding vendor models. Convenience is the recruitment pitch for surveillance."
ai_mass_surveillance_003,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las imágenes de su timbre inteligente están alimentando a los modelos de proveedores. La conveniencia es el argumento de reclutamiento para la vigilancia."
ai_mass_surveillance_003,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"إن لقطات جرس الباب الذكي الخاصة بك تغذي نماذج البائعين. الراحة هي الملعب التوظيف للمراقبة."
ai_mass_surveillance_003,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"您的智能门铃视频正在为供应商模型提供支持。便利性是监视的招募理由。"
ai_mass_surveillance_004,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"AI that flags 'suspicious' gait patterns in malls should terrify anyone who values anonymity in public."
ai_mass_surveillance_004,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"La IA que detecta patrones de marcha ""sospechosos"" en los centros comerciales debería aterrorizar a cualquiera que valore el anonimato en público."
ai_mass_surveillance_004,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"الذكاء الاصطناعي الذي يشير إلى أنماط مشية ""مشبوهة"" في مراكز التسوق يجب أن يخيف أي شخص يقدر عدم الكشف عن هويته في الأماكن العامة."
ai_mass_surveillance_004,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"人工智能在商场中标记“可疑”步态模式应该会吓到任何在公共场合重视匿名的人。"
ai_mass_surveillance_005,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Governments buying emotion-recognition cameras for protests. Pseudoscience with handcuffs attached."
ai_mass_surveillance_005,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los gobiernos compran cámaras de reconocimiento de emociones para las protestas. Pseudociencia con esposas."
ai_mass_surveillance_005,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"الحكومات تشتري كاميرات التعرف على المشاعر للاحتجاجات العلوم الزائفة مع الأصفاد المرفقة."
ai_mass_surveillance_005,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"政府为抗议活动购买情绪识别摄像头。带着手铐的伪科学。"
ai_mass_surveillance_006,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"License plate readers plus cloud AI means your daily routes are a permanent dossier. Opting out isn't offered."
ai_mass_surveillance_006,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Los lectores de matrículas más la IA en la nube significan que sus rutas diarias son un expediente permanente. No se ofrece la opción de no participar."
ai_mass_surveillance_006,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"قارئات لوحة الترخيص بالإضافة إلى الذكاء الاصطناعي السحابي تعني أن مساراتك اليومية هي ملف دائم. لا يتم تقديم خيار إلغاء الاشتراك."
ai_mass_surveillance_006,ai_mass_surveillance,"AI-enabled mass surveillance",zh,Chinese (Simplified),"车牌读取器加上云人工智能意味着您的日常路线将成为永久档案。不提供选择退出。"
ai_mass_surveillance_007,ai_mass_surveillance,"AI-enabled mass surveillance",en,English,"Schools scanning student faces for attendance normalize biometric tracking before kids can consent."
ai_mass_surveillance_007,ai_mass_surveillance,"AI-enabled mass surveillance",es,Spanish,"Las escuelas que escanean los rostros de los estudiantes para comprobar la asistencia normalizan el seguimiento biométrico antes de que los niños puedan dar su consentimiento."
ai_mass_surveillance_007,ai_mass_surveillance,"AI-enabled mass surveillance",ar,Arabic,"تعمل المدارس التي تقوم بمسح وجوه الطلاب للحضور على تطبيع التتبع البيومتري قبل أن يتمكن الأطفال من الموافقة."
